"id","album","name","artist","popularity","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"5Gt9bxniM1SxN61yRzRhXL","Mr. Morale & The Big Steppers","United In Grief","Kendrick Lamar",73,"conscious hip hop, hip hop, rap, west coast rap",0.529,0.845,8,-8.142,1,0.404,0.244,0,0.143,0.331,85.63,"audio_features","spotify:track:5Gt9bxniM1SxN61yRzRhXL","https://api.spotify.com/v1/tracks/5Gt9bxniM1SxN61yRzRhXL","https://api.spotify.com/v1/audio-analysis/5Gt9bxniM1SxN61yRzRhXL",4.2563,3
"28qA8y1sz0FTuSapsCxNOG","Mr. Morale & The Big Steppers","Father Time (feat. Sampha)","Kendrick Lamar, Sampha",69,"conscious hip hop, hip hop, rap, west coast rap",0.514,0.779,10,-4.365,0,0.344,0.181,0,0.099,0.517,152.869,"audio_features","spotify:track:28qA8y1sz0FTuSapsCxNOG","https://api.spotify.com/v1/tracks/28qA8y1sz0FTuSapsCxNOG","https://api.spotify.com/v1/audio-analysis/28qA8y1sz0FTuSapsCxNOG",3.70828333333333,4
"5kVZxyMY1gfdCLiChsfjn1","Un Verano Sin Ti","Yo No Soy Celoso","Bad Bunny",70,"reggaeton, trap latino, urbano latino",0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,"audio_features","spotify:track:5kVZxyMY1gfdCLiChsfjn1","https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1","https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1",3.84506666666667,4
"1QPreu0BNOrUfEb8HTd2qG","Mr. Morale & The Big Steppers","Rich Spirit","Kendrick Lamar",73,"conscious hip hop, hip hop, rap, west coast rap",0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,"audio_features","spotify:track:1QPreu0BNOrUfEb8HTd2qG","https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG","https://api.spotify.com/v1/audio-analysis/1QPreu0BNOrUfEb8HTd2qG",3.37141666666667,4
"32vE1nuG8T9c8bhmZdRY6d","Twelve Carat Toothache","Cooped Up (with Roddy Ricch)","Post Malone, Roddy Ricch",61,"dfw rap, melodic rap, pop, rap",0.669,0.773,0,-5.619,1,0.153,0.038,0,0.113,0.377,93.923,"audio_features","spotify:track:32vE1nuG8T9c8bhmZdRY6d","https://api.spotify.com/v1/tracks/32vE1nuG8T9c8bhmZdRY6d","https://api.spotify.com/v1/audio-analysis/32vE1nuG8T9c8bhmZdRY6d",3.09761666666667,4
"28GCbKgjlVD9eDmasGbe0T","Un Verano Sin Ti","Me Fui de Vacaciones","Bad Bunny",70,"reggaeton, trap latino, urbano latino",0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,"audio_features","spotify:track:28GCbKgjlVD9eDmasGbe0T","https://api.spotify.com/v1/tracks/28GCbKgjlVD9eDmasGbe0T","https://api.spotify.com/v1/audio-analysis/28GCbKgjlVD9eDmasGbe0T",3.0155,4
"6dl9CLsX1YMILAq5qQgkIo","SILENT HILL2 （Original Soundtrack）","Promise (Reprise)","Akira Yamaoka",57,"japanese soundtrack, japanese vgm",0.575,0.186,7,-18.468,0,0.039,0.995,0.832,0.111,0.307,150.261,"audio_features","spotify:track:6dl9CLsX1YMILAq5qQgkIo","https://api.spotify.com/v1/tracks/6dl9CLsX1YMILAq5qQgkIo","https://api.spotify.com/v1/audio-analysis/6dl9CLsX1YMILAq5qQgkIo",1.74955,4
"1797zYiX4cKosMH836X9Gt","Un Verano Sin Ti","La Corriente","Bad Bunny, Tony Dize",73,"reggaeton, trap latino, urbano latino",0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,"audio_features","spotify:track:1797zYiX4cKosMH836X9Gt","https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt","https://api.spotify.com/v1/audio-analysis/1797zYiX4cKosMH836X9Gt",3.30611666666667,4
"6BU1RZexmvJcBjgagVVt3M","Mr. Morale & The Big Steppers","Count Me Out","Kendrick Lamar",74,"conscious hip hop, hip hop, rap, west coast rap",0.776,0.431,4,-7.544,0,0.091,0.671,0,0.153,0.495,133.999,"audio_features","spotify:track:6BU1RZexmvJcBjgagVVt3M","https://api.spotify.com/v1/tracks/6BU1RZexmvJcBjgagVVt3M","https://api.spotify.com/v1/audio-analysis/6BU1RZexmvJcBjgagVVt3M",4.72736666666667,4
"0E0DRHf5PfMeor0ZCwB3oT","Un Verano Sin Ti","Otro Atardecer","Bad Bunny, The Marías",74,"reggaeton, trap latino, urbano latino",0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,"audio_features","spotify:track:0E0DRHf5PfMeor0ZCwB3oT","https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT","https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT",4.07406666666667,4
"4d4ZXH4dr5bYfgErHiZCX2","Un Verano Sin Ti","Dos Mil 16","Bad Bunny",73,"reggaeton, trap latino, urbano latino",0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,"audio_features","spotify:track:4d4ZXH4dr5bYfgErHiZCX2","https://api.spotify.com/v1/tracks/4d4ZXH4dr5bYfgErHiZCX2","https://api.spotify.com/v1/audio-analysis/4d4ZXH4dr5bYfgErHiZCX2",3.47691666666667,3
"67XC51nlZncNpHmZ8rOU9a","Mr. Morale & The Big Steppers","We Cry Together","Kendrick Lamar, Taylour Paige",61,"conscious hip hop, hip hop, rap, west coast rap",0.648,0.68,11,-7.276,1,0.345,0.292,0,0.0808,0.504,106.89,"audio_features","spotify:track:67XC51nlZncNpHmZ8rOU9a","https://api.spotify.com/v1/tracks/67XC51nlZncNpHmZ8rOU9a","https://api.spotify.com/v1/audio-analysis/67XC51nlZncNpHmZ8rOU9a",5.68845,3
"5BN59BDczcpxstFKILIH0q","Punisher","Savior Complex","Phoebe Bridgers",64,"indie pop, la indie, pov: indie",0.377,0.44,4,-11.878,1,0.0325,0.931,0.0196,0.105,0.224,128.999,"audio_features","spotify:track:5BN59BDczcpxstFKILIH0q","https://api.spotify.com/v1/tracks/5BN59BDczcpxstFKILIH0q","https://api.spotify.com/v1/audio-analysis/5BN59BDczcpxstFKILIH0q",4.02733333333333,3
"2RNSVcArsxQWJhdnLnRqDQ","月光似水","Un Coco","鲍卓玮",1,"",0.628,0.376,1,-20.931,1,0.0441,0.976,0.801,0.111,0.704,117.392,"audio_features","spotify:track:2RNSVcArsxQWJhdnLnRqDQ","https://api.spotify.com/v1/tracks/2RNSVcArsxQWJhdnLnRqDQ","https://api.spotify.com/v1/audio-analysis/2RNSVcArsxQWJhdnLnRqDQ",1.04681666666667,3
"66mVPWmFvXPFf8pjK5ttOW","Mr. Morale & The Big Steppers","Worldwide Steppers","Kendrick Lamar",59,"conscious hip hop, hip hop, rap, west coast rap",0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,0.557,77.215,"audio_features","spotify:track:66mVPWmFvXPFf8pjK5ttOW","https://api.spotify.com/v1/tracks/66mVPWmFvXPFf8pjK5ttOW","https://api.spotify.com/v1/audio-analysis/66mVPWmFvXPFf8pjK5ttOW",3.38945,3
"5k1OxW8WdINpWyQTjDup4b","¡Amame!","Aguacero","El Gran Combo De Puerto Rico",53,"salsa, salsa puertorriquena",0.702,0.763,5,-4.713,0,0.0375,0.745,1.71e-05,0.135,0.956,90.262,"audio_features","spotify:track:5k1OxW8WdINpWyQTjDup4b","https://api.spotify.com/v1/tracks/5k1OxW8WdINpWyQTjDup4b","https://api.spotify.com/v1/audio-analysis/5k1OxW8WdINpWyQTjDup4b",4.2059,4
"3cN3ze6ErUKT3xghdZPQCw","Purple Hearts (Original Soundtrack)","I Hate the Way","Sofia Carson",56,"pop",0.628,0.716,9,-5.106,0,0.0347,0.00539,0.000294,0.0461,0.492,124.906,"audio_features","spotify:track:3cN3ze6ErUKT3xghdZPQCw","https://api.spotify.com/v1/tracks/3cN3ze6ErUKT3xghdZPQCw","https://api.spotify.com/v1/audio-analysis/3cN3ze6ErUKT3xghdZPQCw",3.2251,4
"18HOjcvTVV7W8YzBuOsAPS","Un Verano Sin Ti","Un Verano Sin Ti","Bad Bunny",73,"reggaeton, trap latino, urbano latino",0.503,0.496,5,-9.123,0,0.0556,0.693,0,0.123,0.412,187.844,"audio_features","spotify:track:18HOjcvTVV7W8YzBuOsAPS","https://api.spotify.com/v1/tracks/18HOjcvTVV7W8YzBuOsAPS","https://api.spotify.com/v1/audio-analysis/18HOjcvTVV7W8YzBuOsAPS",2.46905,4
"0OTNHGKcqQbk51bOYe462Y","ULTRA SOLO","ULTRA SOLO","Polimá Westcoast, Pailita",66,"trap chileno, trap triste, urbano chileno",0.802,0.846,1,-4.495,1,0.207,0.233,1.92e-05,0.114,0.26,109.982,"audio_features","spotify:track:0OTNHGKcqQbk51bOYe462Y","https://api.spotify.com/v1/tracks/0OTNHGKcqQbk51bOYe462Y","https://api.spotify.com/v1/audio-analysis/0OTNHGKcqQbk51bOYe462Y",3.78701666666667,4
"0zgRriKSxerBMB4IjyHQ6n","ENMY","Our Demise","ENMY",45,"gymcore",0.308,0.908,1,-4.841,1,0.0949,0.00212,1.23e-06,0.259,0.207,108.664,"audio_features","spotify:track:0zgRriKSxerBMB4IjyHQ6n","https://api.spotify.com/v1/tracks/0zgRriKSxerBMB4IjyHQ6n","https://api.spotify.com/v1/audio-analysis/0zgRriKSxerBMB4IjyHQ6n",3.17931666666667,3
"0UvZcEfpzVyx47QsRbjyBz","Un Verano Sin Ti","El Apagón","Bad Bunny",65,"reggaeton, trap latino, urbano latino",0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,"audio_features","spotify:track:0UvZcEfpzVyx47QsRbjyBz","https://api.spotify.com/v1/tracks/0UvZcEfpzVyx47QsRbjyBz","https://api.spotify.com/v1/audio-analysis/0UvZcEfpzVyx47QsRbjyBz",3.3636,4
"71wFwRo8xGc4lrcyKwsvba","Un Verano Sin Ti","Callaita","Bad Bunny, Tainy",73,"reggaeton, trap latino, urbano latino",0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086,"audio_features","spotify:track:71wFwRo8xGc4lrcyKwsvba","https://api.spotify.com/v1/tracks/71wFwRo8xGc4lrcyKwsvba","https://api.spotify.com/v1/audio-analysis/71wFwRo8xGc4lrcyKwsvba",4.17556666666667,4
"0wihfILRNOwE2156Shezc8","Un Verano Sin Ti","Agosto","Bad Bunny",71,"reggaeton, trap latino, urbano latino",0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,"audio_features","spotify:track:0wihfILRNOwE2156Shezc8","https://api.spotify.com/v1/tracks/0wihfILRNOwE2156Shezc8","https://api.spotify.com/v1/audio-analysis/0wihfILRNOwE2156Shezc8",2.31735,4
"2DgdHcjWmO3qd50RzuBLgZ","Death of a Bachelor","House of Memories","Panic! At The Disco",77,"pop",0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,"audio_features","spotify:track:2DgdHcjWmO3qd50RzuBLgZ","https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ","https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ",3.47845,4
"6CmpZfKUQ2KerzBFZ3QKFr","Mr. Morale & The Big Steppers","Mr. Morale","Kendrick Lamar, Tanna Leone",62,"conscious hip hop, hip hop, rap, west coast rap",0.727,0.53,9,-8.616,1,0.312,0.283,2.76e-05,0.392,0.258,174.025,"audio_features","spotify:track:6CmpZfKUQ2KerzBFZ3QKFr","https://api.spotify.com/v1/tracks/6CmpZfKUQ2KerzBFZ3QKFr","https://api.spotify.com/v1/audio-analysis/6CmpZfKUQ2KerzBFZ3QKFr",3.51401666666667,3
"7GNRUsU3M4XNDDB9xle5Dz","PSY 9th","That That (prod.&feat. SUGA of BTS)","PSY, SUGA",69,"k-rap, korean old school hip hop",0.903,0.962,4,-3.203,1,0.0852,0.0302,0,0.0273,0.906,129.968,"audio_features","spotify:track:7GNRUsU3M4XNDDB9xle5Dz","https://api.spotify.com/v1/tracks/7GNRUsU3M4XNDDB9xle5Dz","https://api.spotify.com/v1/audio-analysis/7GNRUsU3M4XNDDB9xle5Dz",2.91078333333333,4
"315aBOUD3xtj7sUMXtRgMV","Fireworks & Rollerblades","In The Stars","Benson Boone",81,"singer-songwriter pop",0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,"audio_features","spotify:track:315aBOUD3xtj7sUMXtRgMV","https://api.spotify.com/v1/tracks/315aBOUD3xtj7sUMXtRgMV","https://api.spotify.com/v1/audio-analysis/315aBOUD3xtj7sUMXtRgMV",3.60683333333333,3
"15pyFQHCTVp6T7vaWctSgO","Mr. Morale & The Big Steppers","Rich - Interlude","Kendrick Lamar",55,"conscious hip hop, hip hop, rap, west coast rap",0.481,0.406,7,-11.52,1,0.0775,0.864,0.000315,0.0869,0.741,91.589,"audio_features","spotify:track:15pyFQHCTVp6T7vaWctSgO","https://api.spotify.com/v1/tracks/15pyFQHCTVp6T7vaWctSgO","https://api.spotify.com/v1/audio-analysis/15pyFQHCTVp6T7vaWctSgO",1.72198333333333,4
"63WuQOXohQIxOxIFA2K7bR","SUPERMODEL","SUPERMODEL","Måneskin",65,"indie rock italiano, italian pop",0.636,0.876,7,-3.413,1,0.0555,0.00164,0,0.117,0.799,120.983,"audio_features","spotify:track:63WuQOXohQIxOxIFA2K7bR","https://api.spotify.com/v1/tracks/63WuQOXohQIxOxIFA2K7bR","https://api.spotify.com/v1/audio-analysis/63WuQOXohQIxOxIFA2K7bR",2.46773333333333,4
"2vHzOWRKYPLu8umRPIFuOq","Stefania (Kalush Orchestra)","Stefania (Kalush Orchestra)","KALUSH, Kalush Orchestra",54,"ukrainian hip hop, ukrainian pop, ukrainian viral pop",0.832,0.817,2,-5.182,1,0.0422,0.145,0.00169,0.115,0.324,104.985,"audio_features","spotify:track:2vHzOWRKYPLu8umRPIFuOq","https://api.spotify.com/v1/tracks/2vHzOWRKYPLu8umRPIFuOq","https://api.spotify.com/v1/audio-analysis/2vHzOWRKYPLu8umRPIFuOq",2.99243333333333,4
"4w1lzcaoZ1IC2K5TwjalRP","Be Not Nobody","A Thousand Miles","Vanessa Carlton",75,"lilith, neo mellow, piano rock, pop rock, post-teen pop",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,"audio_features","spotify:track:4w1lzcaoZ1IC2K5TwjalRP","https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP","https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP",3.95821666666667,4
"3XF5xLJHOQQRbWya6hBp7d","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","you should see me in a crown","Billie Eilish",75,"art pop, pop",0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,"audio_features","spotify:track:3XF5xLJHOQQRbWya6hBp7d","https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d","https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d",3.01588333333333,4
"1uY1X8YeBixs1FdQ3fQ7d4","Mr. Morale & The Big Steppers","Auntie Diaries","Kendrick Lamar",56,"conscious hip hop, hip hop, rap, west coast rap",0.52,0.375,0,-13.409,1,0.358,0.745,0.0122,0.429,0.589,127.544,"audio_features","spotify:track:1uY1X8YeBixs1FdQ3fQ7d4","https://api.spotify.com/v1/tracks/1uY1X8YeBixs1FdQ3fQ7d4","https://api.spotify.com/v1/audio-analysis/1uY1X8YeBixs1FdQ3fQ7d4",4.6845,5
"5qgFgsrrxOjyPmX5YCuK2E","I NEVER LIKED YOU","PUFFIN ON ZOOTIEZ","Future",55,"atl hip hop, hip hop, rap, southern hip hop, trap",0.883,0.657,8,-5.748,1,0.305,0.0603,0,0.128,0.284,124.992,"audio_features","spotify:track:5qgFgsrrxOjyPmX5YCuK2E","https://api.spotify.com/v1/tracks/5qgFgsrrxOjyPmX5YCuK2E","https://api.spotify.com/v1/audio-analysis/5qgFgsrrxOjyPmX5YCuK2E",2.88221666666667,4
"59WuWdDH06AYXgdoMENEa3","Mirror Mirror","Mirror Mirror","F.HERO, MILLI, Changbin (Stray Kids)",57,"t-pop, thai hip hop, thai trap",0.742,0.759,1,-5.584,1,0.188,0.0089,0,0.0656,0.506,158.978,"audio_features","spotify:track:59WuWdDH06AYXgdoMENEa3","https://api.spotify.com/v1/tracks/59WuWdDH06AYXgdoMENEa3","https://api.spotify.com/v1/audio-analysis/59WuWdDH06AYXgdoMENEa3",3.86666666666667,4
"5kg6z0m4WkO9JscOsmVW6G","Beautiful Girl","Beautiful Girl","Sam Lin",35,"taiwan pop",0.557,0.491,11,-9.435,1,0.0707,0.294,0,0.486,0.385,155.919,"audio_features","spotify:track:5kg6z0m4WkO9JscOsmVW6G","https://api.spotify.com/v1/tracks/5kg6z0m4WkO9JscOsmVW6G","https://api.spotify.com/v1/audio-analysis/5kg6z0m4WkO9JscOsmVW6G",2.54486666666667,4
"4F4bzCA8RWoyKQDfeFGolM","Paulo Londra: Bzrp Music Sessions, Vol. 23","Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",62,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",0.527,0.91,0,-2.659,1,0.122,0.25,0,0.0857,0.329,95.943,"audio_features","spotify:track:4F4bzCA8RWoyKQDfeFGolM","https://api.spotify.com/v1/tracks/4F4bzCA8RWoyKQDfeFGolM","https://api.spotify.com/v1/audio-analysis/4F4bzCA8RWoyKQDfeFGolM",4.30903333333333,4
"5G4uLkFKdEZLcuNyeomQmE","Mr. Morale & The Big Steppers","Savior - Interlude","Kendrick Lamar",56,"conscious hip hop, hip hop, rap, west coast rap",0.618,0.43,5,-9.38,0,0.216,0.807,0,0.189,0.826,117.125,"audio_features","spotify:track:5G4uLkFKdEZLcuNyeomQmE","https://api.spotify.com/v1/tracks/5G4uLkFKdEZLcuNyeomQmE","https://api.spotify.com/v1/audio-analysis/5G4uLkFKdEZLcuNyeomQmE",2.54976666666667,4
"7lvDsmTRXFE3dK4OjvRiWB","Pasoori","Pasoori","Shae Gill, Ali Sethi",68,"pakistani pop",0.714,0.596,11,-6.206,0,0.043,0.0657,0,0.0625,0.669,91.991,"audio_features","spotify:track:7lvDsmTRXFE3dK4OjvRiWB","https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB","https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB",3.73578333333333,4
"346SJSEbB6pNZMpwovxDiu","Mr. Morale & The Big Steppers","Mother I Sober (feat. Beth Gibbons of Portishead)","Kendrick Lamar, Beth Gibbons",57,"conscious hip hop, hip hop, rap, west coast rap",0.492,0.369,8,-14.861,0,0.329,0.87,2.85e-05,0.11,0.491,140.012,"audio_features","spotify:track:346SJSEbB6pNZMpwovxDiu","https://api.spotify.com/v1/tracks/346SJSEbB6pNZMpwovxDiu","https://api.spotify.com/v1/audio-analysis/346SJSEbB6pNZMpwovxDiu",6.77546666666667,4
"09zPiRnhM8vWqLsbfEvV6I","Mirage Tour '82 (Live)","Tusk (Live at The Forum, Inglewood, CA, 10/22/82) - 2024 Remaster","Fleetwood Mac",31,"album rock, classic rock, rock, soft rock, yacht rock",0.46,0.957,9,-10.761,0,0.102,0.0305,0.572,0.879,0.195,118.388,"audio_features","spotify:track:09zPiRnhM8vWqLsbfEvV6I","https://api.spotify.com/v1/tracks/09zPiRnhM8vWqLsbfEvV6I","https://api.spotify.com/v1/audio-analysis/09zPiRnhM8vWqLsbfEvV6I",5.95688333333333,4
"3sa06xVNmLLYIxdNNmVQN8","Where Did You Go (feat. MNEK)","Where Did You Go? (feat. MNEK)","Jax Jones, MNEK",71,"dance pop, edm, house, pop dance, uk dance",0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,"audio_features","spotify:track:3sa06xVNmLLYIxdNNmVQN8","https://api.spotify.com/v1/tracks/3sa06xVNmLLYIxdNNmVQN8","https://api.spotify.com/v1/audio-analysis/3sa06xVNmLLYIxdNNmVQN8",2.96148333333333,4
"6il4TKaQo91RcQTYStCUqJ","I Tried to Tell Y'all","I Tried to Tell Y'all","Tesla Jnr, Ugly Dray",4,"",0.67,0.638,11,-5.478,1,0.317,0.646,0,0.112,0.471,98.381,"audio_features","spotify:track:6il4TKaQo91RcQTYStCUqJ","https://api.spotify.com/v1/tracks/6il4TKaQo91RcQTYStCUqJ","https://api.spotify.com/v1/audio-analysis/6il4TKaQo91RcQTYStCUqJ",4.6764,4
"2KdKh9vHbKW0tZLqtpxxI0","Honest","Honest (feat. Don Toliver)","Justin Bieber, Don Toliver",62,"canadian pop, pop",0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,"audio_features","spotify:track:2KdKh9vHbKW0tZLqtpxxI0","https://api.spotify.com/v1/tracks/2KdKh9vHbKW0tZLqtpxxI0","https://api.spotify.com/v1/audio-analysis/2KdKh9vHbKW0tZLqtpxxI0",3.22203333333333,4
"4IaxDf2FixiQXq0mW7key9","ZOOM","ZOOM","Jessi",63,"k-pop",0.874,0.6,6,-6.064,1,0.158,0.00942,0,0.126,0.457,100.012,"audio_features","spotify:track:4IaxDf2FixiQXq0mW7key9","https://api.spotify.com/v1/tracks/4IaxDf2FixiQXq0mW7key9","https://api.spotify.com/v1/audio-analysis/4IaxDf2FixiQXq0mW7key9",2.914,4
"0T71AvVXY4RB65tvdIyzdO","SloMo","SloMo","Chanel",55,"",0.728,0.814,1,-3.29,0,0.0571,0.125,0.00448,0.0927,0.594,104.962,"audio_features","spotify:track:0T71AvVXY4RB65tvdIyzdO","https://api.spotify.com/v1/tracks/0T71AvVXY4RB65tvdIyzdO","https://api.spotify.com/v1/audio-analysis/0T71AvVXY4RB65tvdIyzdO",2.9381,4
"296nXCOv97WJNRWzIBQnoj","FEARLESS","FEARLESS","LE SSERAFIM",64,"k-pop girl group",0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,"audio_features","spotify:track:296nXCOv97WJNRWzIBQnoj","https://api.spotify.com/v1/tracks/296nXCOv97WJNRWzIBQnoj","https://api.spotify.com/v1/audio-analysis/296nXCOv97WJNRWzIBQnoj",2.80728333333333,4
"7I4XALvCb2VEmOCtGUe5uY","Alive and Unwell","10 Things I Hate About You","Leah Kate",67,"alt z",0.544,0.786,8,-2.97,1,0.0501,0.00991,0,0.169,0.446,153.967,"audio_features","spotify:track:7I4XALvCb2VEmOCtGUe5uY","https://api.spotify.com/v1/tracks/7I4XALvCb2VEmOCtGUe5uY","https://api.spotify.com/v1/audio-analysis/7I4XALvCb2VEmOCtGUe5uY",2.61896666666667,4
"3nhGk6VnrDHy67pXvMhdPa","SPACE MAN","SPACE MAN","Sam Ryder",51,"uk pop",0.467,0.828,11,-2.22,1,0.0489,0.181,0,0.102,0.334,79.978,"audio_features","spotify:track:3nhGk6VnrDHy67pXvMhdPa","https://api.spotify.com/v1/tracks/3nhGk6VnrDHy67pXvMhdPa","https://api.spotify.com/v1/audio-analysis/3nhGk6VnrDHy67pXvMhdPa",3.622,4
"2gzhQaCTeNgxpeB2TPllyY","Our Blues, Pt. 4 (Original Television Soundtrack)","With you","Jimin, HA SUNG WOON",64,"k-pop",0.532,0.426,3,-6.117,1,0.0288,0.639,0,0.134,0.137,149.898,"audio_features","spotify:track:2gzhQaCTeNgxpeB2TPllyY","https://api.spotify.com/v1/tracks/2gzhQaCTeNgxpeB2TPllyY","https://api.spotify.com/v1/audio-analysis/2gzhQaCTeNgxpeB2TPllyY",3.36508333333333,3
"6Qyc6fS4DsZjB2mRW9DsQs","Dizzy up the Girl","Iris","The Goo Goo Dolls",87,"neo mellow, permanent wave, pop rock, post-grunge",0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,"audio_features","spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs","https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs",4.82555,3
"5qbhVL3vB7HwWvb0042B7y","Mr. Morale & The Big Steppers","The Heart Part 5","Kendrick Lamar",59,"conscious hip hop, hip hop, rap, west coast rap",0.7,0.812,1,-8.128,0,0.297,0.183,0,0.0756,0.801,97.405,"audio_features","spotify:track:5qbhVL3vB7HwWvb0042B7y","https://api.spotify.com/v1/tracks/5qbhVL3vB7HwWvb0042B7y","https://api.spotify.com/v1/audio-analysis/5qbhVL3vB7HwWvb0042B7y",5.53715,4
"75UMtPC77vqKRwfSuYuNPO","San Lucas","San Lucas","Kevin Kaarl",74,"indie triste",0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,0.265,91.511,"audio_features","spotify:track:75UMtPC77vqKRwfSuYuNPO","https://api.spotify.com/v1/tracks/75UMtPC77vqKRwfSuYuNPO","https://api.spotify.com/v1/audio-analysis/75UMtPC77vqKRwfSuYuNPO",4.11995,4
"5QVVjX0ZItqlVpEuVCM9Yg","1989 (Taylor's Version)","This Love (Taylor’s Version)","Taylor Swift",65,"pop",0.47,0.494,4,-8.672,1,0.0349,0.302,0,0.0672,0.0524,144.039,"audio_features","spotify:track:5QVVjX0ZItqlVpEuVCM9Yg","https://api.spotify.com/v1/tracks/5QVVjX0ZItqlVpEuVCM9Yg","https://api.spotify.com/v1/audio-analysis/5QVVjX0ZItqlVpEuVCM9Yg",4.16833333333333,4
"0j3mqDTK4Z6lvrLzFCUUz6","Good Looking","Good Looking","Suki Waterhouse",81,"indie pop",0.365,0.554,4,-9.076,1,0.03,0.079,0.000358,0.125,0.259,150.11,"audio_features","spotify:track:0j3mqDTK4Z6lvrLzFCUUz6","https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6","https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6",3.58,3
"10SRMwb9EuVS1K9rYsBfHQ","Proof","Yet To Come","BTS",66,"k-pop, k-pop boy group, pop",0.559,0.885,1,-4.515,1,0.189,0.0432,0,0.333,0.683,172.029,"audio_features","spotify:track:10SRMwb9EuVS1K9rYsBfHQ","https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ","https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ",3.22656666666667,4
"69xohKu8C1fsflYAiSNbwM","Proof","Run BTS","BTS",73,"k-pop, k-pop boy group, pop",0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,"audio_features","spotify:track:69xohKu8C1fsflYAiSNbwM","https://api.spotify.com/v1/tracks/69xohKu8C1fsflYAiSNbwM","https://api.spotify.com/v1/audio-analysis/69xohKu8C1fsflYAiSNbwM",3.41566666666667,4
"5LYMamLv12UPbemOaTPyeV","Harry's House","Music For a Sushi Restaurant","Harry Styles",69,"pop",0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,"audio_features","spotify:track:5LYMamLv12UPbemOaTPyeV","https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV","https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV",3.23021666666667,4
